id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,eval_number,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,classification_revenu,revenu_log,anciennete_cat
1809,37,M,4213,Célibataire,Consulting,Tech Lead,1,10,10,3,0,4,10,4,Transformation Digitale,Occasionnel,0,8,4,3,2,1,2,1,E_1809,3,Non,15 %,Haut revenu,8.346167594364134,Employé expérimenté
1812,39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,7,2,1,1,6,20,3,Infra & Cloud,Frequent,2,2,3,3,2,4,4,3,E_1812,3,Non,18 %,Haut revenu,8.325548307161398,Employé junior
1813,43,M,2438,Célibataire,Consulting,Assistant de Direction,4,7,3,2,0,2,9,3,Infra & Cloud,Aucun,1,2,1,3,1,3,3,2,E_1813,3,Non,13 %,Revenu moyen,7.79934339821592,Employé junior
1814,41,M,6870,Célibataire,Consulting,Manager,3,11,3,2,0,3,5,3,Infra & Cloud,Occasionnel,1,2,2,4,2,2,1,1,E_1814,3,Non,12 %,Très haut revenu,8.835064935031076,Employé junior
1815,41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,21,5,14,1,3,4,1,Marketing,Occasionnel,1,5,3,3,3,3,4,4,E_1815,3,Oui,13 %,Ultra haut revenu,9.254165851516213,Employé senior
1816,30,F,9667,Célibataire,Consulting,Tech Lead,1,9,7,7,0,3,10,3,Transformation Digitale,Occasionnel,0,2,1,3,3,3,2,3,E_1816,3,Non,14 %,Ultra haut revenu,9.176576741823373,Employé expérimenté
1818,26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,6,5,1,0,3,20,2,Transformation Digitale,Occasionnel,1,4,4,3,1,2,3,3,E_1818,3,Oui,11 %,Revenu moyen,7.67275789664251,Employé intermédiaire
1821,46,F,8926,Marié(e),Consulting,Manager,4,13,9,7,1,2,21,2,Transformation Digitale,Occasionnel,3,7,4,3,2,2,4,4,E_1821,4,Non,22 %,Ultra haut revenu,9.096835671179361,Employé expérimenté
1822,40,F,6513,Divorcé(e),Consulting,Manager,4,12,5,3,1,3,1,3,Infra & Cloud,Occasionnel,0,3,3,3,2,4,4,3,E_1822,3,Non,17 %,Très haut revenu,8.781708985836179,Employé intermédiaire
1823,34,M,6799,Marié(e),Commercial,Cadre Commercial,1,10,10,8,2,5,8,2,Entrepreunariat,Occasionnel,4,8,2,4,2,3,3,3,E_1823,4,Non,21 %,Très haut revenu,8.824677891164198,Employé expérimenté
1826,35,M,2705,Marié(e),Consulting,Consultant,0,6,5,4,1,2,23,4,Transformation Digitale,Occasionnel,0,3,2,1,1,3,2,4,E_1826,3,Non,16 %,Bon revenu moyen,7.903226808730733,Employé intermédiaire
1829,40,F,4448,Divorcé(e),Consulting,Manager,2,15,7,4,1,3,12,3,Infra & Cloud,Occasionnel,1,7,2,3,2,1,2,3,E_1829,3,Non,12 %,Haut revenu,8.400434630806041,Employé expérimenté
1830,54,F,6854,Marié(e),Consulting,Assistant de Direction,4,14,7,1,1,2,7,4,Transformation Digitale,Occasionnel,1,7,4,3,2,4,2,2,E_1830,3,Non,15 %,Très haut revenu,8.832733591996416,Employé expérimenté
1833,31,F,9637,Marié(e),Commercial,Cadre Commercial,2,9,3,2,2,3,7,4,Marketing,Frequent,2,2,1,3,3,1,4,3,E_1833,3,Non,14 %,Ultra haut revenu,9.173468897200278,Employé junior
1834,28,F,3591,Marié(e),Consulting,Assistant de Direction,1,3,3,2,1,3,1,3,Transformation Digitale,Occasionnel,1,2,3,3,1,1,3,3,E_1834,4,Non,25 %,Haut revenu,8.18646442942209,Employé junior
1835,38,F,5405,Marié(e),Commercial,Représentant Commercial,2,20,4,2,2,4,2,4,Marketing,Occasionnel,0,3,2,1,2,4,1,2,E_1835,4,Oui,20 %,Très haut revenu,8.595264726836392,Employé intermédiaire
1836,26,M,4684,Célibataire,Commercial,Cadre Commercial,1,5,5,3,0,4,10,3,Transformation Digitale,Occasionnel,1,2,3,3,2,4,1,3,E_1836,3,Non,13 %,Haut revenu,8.452121194672523,Employé intermédiaire
1837,58,M,15787,Marié(e),Consulting,Directeur Technique,2,21,2,2,0,3,15,4,Infra & Cloud,Frequent,2,2,1,3,4,3,2,3,E_1837,3,Oui,14 %,Revenu exceptionnel,9.667005436782738,Employé junior
1839,18,F,1514,Célibataire,Consulting,Assistant de Direction,1,0,0,0,0,4,14,3,Transformation Digitale,Aucun,0,0,2,3,1,3,3,1,E_1839,3,Non,16 %,Bas revenu moyen,7.323170717943469,Nouvel employé 
1842,31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,0,0,4,18,5,Ressources Humaines,Occasionnel,0,0,4,4,1,1,3,3,E_1842,3,Non,17 %,Bon revenu moyen,7.9919305198524775,Nouvel employé 
1844,29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,4,2,2,3,3,13,3,Ressources Humaines,Occasionnel,2,0,1,2,1,1,4,3,E_1844,3,Oui,15 %,Revenu moyen,7.756195343948118,Employé junior
1845,45,F,5154,Marié(e),Commercial,Cadre Commercial,4,10,8,7,2,3,2,4,Infra & Cloud,Aucun,1,7,3,3,2,3,2,4,E_1845,4,Non,22 %,Très haut revenu,8.54772239645106,Employé expérimenté
1847,36,F,6962,Marié(e),Consulting,Assistant de Direction,4,15,1,0,1,2,2,4,Autre,Occasionnel,0,0,4,3,2,2,4,3,E_1847,4,Oui,22 %,Très haut revenu,8.848365694942547,Nouvel employé 
1849,43,M,5675,Marié(e),Commercial,Cadre Commercial,1,7,7,7,1,5,2,4,Infra & Cloud,Frequent,1,7,1,3,2,4,3,3,E_1849,4,Non,20 %,Très haut revenu,8.644002038279933,Employé expérimenté
1850,27,F,2379,Célibataire,Consulting,Consultant,0,6,5,4,0,3,5,2,Infra & Cloud,Frequent,0,2,4,3,1,4,3,2,E_1850,3,Oui,14 %,Revenu moyen,7.77485576666552,Employé intermédiaire
1852,29,M,3812,Marié(e),Consulting,Consultant,1,11,11,8,0,3,20,1,Transformation Digitale,Frequent,3,10,4,3,1,4,2,4,E_1852,3,Non,13 %,Haut revenu,8.246171559857563,Employé très expérimenté
1853,32,M,4648,Célibataire,Commercial,Cadre Commercial,8,4,0,0,0,2,10,4,Marketing,Frequent,0,0,4,3,2,4,3,4,E_1853,3,Non,13 %,Haut revenu,8.444407421690585,Nouvel employé 
1854,42,M,2936,Marié(e),Consulting,Assistant de Direction,3,10,6,3,2,1,10,4,Entrepreunariat,Aucun,3,3,3,3,1,3,2,2,E_1854,4,Non,22 %,Bon revenu moyen,7.98514393119862,Employé intermédiaire
1856,47,F,2105,Célibataire,Consulting,Consultant,4,7,2,2,0,2,9,4,Infra & Cloud,Occasionnel,2,0,2,3,1,3,3,3,E_1856,3,Non,12 %,Revenu moyen,7.652545692693921,Employé junior
1857,46,M,8578,Divorcé(e),Consulting,Tech Lead,3,12,9,8,1,4,2,2,Infra & Cloud,Occasionnel,4,7,4,3,3,4,3,2,E_1857,3,Non,14 %,Ultra haut revenu,9.057072635572965,Employé expérimenté
1858,28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,2,1,2,1,2,Infra & Cloud,Aucun,2,2,3,3,1,4,2,3,E_1858,3,Non,15 %,Bon revenu moyen,7.903596289614301,Employé junior
1859,29,M,6384,Divorcé(e),Consulting,Manager,8,11,7,0,2,3,29,1,Infra & Cloud,Occasionnel,1,6,4,1,2,3,4,3,E_1859,3,Non,17 %,Très haut revenu,8.76170676846664,Employé expérimenté
1860,42,M,3968,Célibataire,Consulting,Consultant,4,8,0,0,0,3,8,3,Infra & Cloud,Occasionnel,0,0,4,3,1,3,4,3,E_1860,3,Non,13 %,Haut revenu,8.286269452783065,Nouvel employé 
1862,32,M,9907,Célibataire,Commercial,Cadre Commercial,7,7,2,2,0,3,2,4,Marketing,Occasionnel,2,2,3,2,2,2,3,2,E_1862,3,Oui,12 %,Ultra haut revenu,9.20109779060925,Employé junior
1864,27,F,3540,Marié(e),Commercial,Représentant Commercial,1,9,9,8,1,5,23,1,Transformation Digitale,Occasionnel,1,8,2,2,2,3,4,3,E_1864,4,Non,21 %,Haut revenu,8.172164452111904,Employé expérimenté
1865,29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,0,3,6,1,Transformation Digitale,Occasionnel,0,0,4,2,1,2,4,3,E_1865,3,Non,11 %,Bon revenu moyen,7.9391588179567965,Nouvel employé 
1867,48,M,19665,Marié(e),Consulting,Directeur Technique,4,10,5,10,0,3,10,3,Infra & Cloud,Occasionnel,1,9,4,2,5,2,4,3,E_1867,3,Non,12 %,Revenu exceptionnel,9.886646535340102,Employé senior
1868,29,M,2439,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,3,24,2,Infra & Cloud,Frequent,1,0,4,2,1,4,2,2,E_1868,4,Oui,24 %,Revenu moyen,7.799753318287247,Nouvel employé 
1869,46,F,7314,Marié(e),Commercial,Cadre Commercial,5,14,8,7,3,2,10,3,Infra & Cloud,Occasionnel,0,7,3,3,3,2,3,3,E_1869,4,Non,21 %,Très haut revenu,8.897682313454224,Employé expérimenté
1870,27,F,4774,Marié(e),Consulting,Assistant de Direction,0,8,7,6,1,2,15,3,Infra & Cloud,Frequent,1,3,4,2,1,1,4,2,E_1870,3,Non,19 %,Haut revenu,8.471149252914831,Employé expérimenté
1871,39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,7,2,2,3,2,19,4,Autre,Occasionnel,2,2,4,3,2,4,2,3,E_1871,3,Non,14 %,Haut revenu,8.269500767180615,Employé junior
1873,55,M,2662,Marié(e),Consulting,Assistant de Direction,8,19,5,2,1,2,2,4,Entrepreunariat,Occasionnel,0,4,2,2,1,4,2,4,E_1873,4,Non,20 %,Bon revenu moyen,7.887208585813932,Employé intermédiaire
1875,28,F,2856,Marié(e),Commercial,Représentant Commercial,1,1,1,0,1,3,3,3,Transformation Digitale,Occasionnel,0,0,2,3,1,2,4,3,E_1875,3,Non,19 %,Bon revenu moyen,7.957527402230773,Nouvel employé 
1876,30,M,1081,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,3,9,3,Transformation Digitale,Occasionnel,0,0,2,3,1,4,3,2,E_1876,3,Non,13 %,Très faible revenu,6.9865664594064265,Nouvel employé 
1878,22,M,2472,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,2,7,1,Infra & Cloud,Occasionnel,0,0,4,3,1,2,1,3,E_1878,4,Oui,23 %,Revenu moyen,7.813187267521416,Nouvel employé 
1880,36,F,5673,Marié(e),Commercial,Cadre Commercial,1,10,10,9,1,4,10,4,Entrepreunariat,Occasionnel,1,7,2,2,2,3,1,3,E_1880,3,Oui,13 %,Très haut revenu,8.643649615368796,Employé expérimenté
1881,31,M,4197,Divorcé(e),Consulting,Consultant,1,10,10,8,1,2,20,3,Infra & Cloud,Occasionnel,0,2,2,3,2,3,1,3,E_1881,3,Non,11 %,Haut revenu,8.342363500380579,Employé expérimenté
1882,34,M,9713,Marié(e),Commercial,Cadre Commercial,2,9,5,3,3,3,4,3,Infra & Cloud,Occasionnel,1,0,3,3,3,4,4,3,E_1882,3,Oui,13 %,Ultra haut revenu,9.18132342290569,Employé intermédiaire
1883,29,M,2062,Célibataire,Consulting,Consultant,3,11,3,2,0,2,7,3,Infra & Cloud,Occasionnel,1,2,4,3,1,1,2,3,E_1883,3,Non,14 %,Revenu moyen,7.631916513071252,Employé junior
1885,37,M,4284,Marié(e),Consulting,Assistant de Direction,5,16,5,3,1,2,7,4,Transformation Digitale,Occasionnel,0,4,4,3,2,1,3,3,E_1885,4,Oui,22 %,Haut revenu,8.36287583103188,Employé intermédiaire
1886,35,F,4788,Marié(e),Consulting,Tech Lead,0,4,3,2,0,2,16,2,Autre,Occasionnel,0,2,4,2,2,2,4,3,E_1886,3,Oui,11 %,Haut revenu,8.47407690034261,Employé junior
1888,45,F,5906,Marié(e),Consulting,Tech Lead,0,10,9,8,2,2,25,2,Infra & Cloud,Occasionnel,3,8,2,2,2,4,4,2,E_1888,3,Non,13 %,Très haut revenu,8.683893367307235,Employé expérimenté
1890,36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,10,10,1,0,2,2,1,Ressources Humaines,Frequent,0,8,2,2,2,4,4,2,E_1890,4,Non,21 %,Haut revenu,8.265392930852224,Employé expérimenté
1892,40,M,16823,Divorcé(e),Consulting,Senior Manager,2,21,5,7,1,3,1,4,Infra & Cloud,Occasionnel,1,3,1,3,4,1,1,3,E_1892,3,Non,11 %,Revenu exceptionnel,9.730561717382535,Employé senior
1893,26,F,2933,Marié(e),Consulting,Assistant de Direction,1,1,1,0,1,3,1,2,Infra & Cloud,Occasionnel,1,0,2,2,1,3,3,2,E_1893,3,Oui,13 %,Bon revenu moyen,7.984121958702927,Nouvel employé 
1898,27,F,6500,Célibataire,Commercial,Cadre Commercial,0,9,8,7,0,5,2,2,Transformation Digitale,Occasionnel,0,7,1,4,2,3,2,2,E_1898,3,Non,14 %,Très haut revenu,8.77971129020447,Employé expérimenté
1903,44,M,5033,Marié(e),Consulting,Manager,2,10,2,0,1,5,1,4,Infra & Cloud,Occasionnel,2,2,2,4,2,1,4,3,E_1903,3,Non,15 %,Très haut revenu,8.523970175695261,Employé junior
1905,34,M,2307,Marié(e),Consulting,Assistant de Direction,1,5,5,2,1,2,16,4,Entrepreunariat,Aucun,3,0,4,1,1,1,2,3,E_1905,4,Oui,23 %,Revenu moyen,7.744136627627991,Employé intermédiaire
1907,56,M,2587,Célibataire,Consulting,Consultant,1,5,4,2,0,3,24,2,Infra & Cloud,Occasionnel,1,0,1,3,1,4,4,3,E_1907,3,Non,16 %,Bon revenu moyen,7.858640655620791,Employé intermédiaire
1908,36,M,5507,Marié(e),Commercial,Cadre Commercial,2,12,4,2,2,1,17,2,Marketing,Occasionnel,1,3,3,2,2,2,3,1,E_1908,3,Non,16 %,Très haut revenu,8.613956859848546,Employé intermédiaire
1909,41,F,4393,Marié(e),Commercial,Cadre Commercial,5,14,5,4,1,3,8,3,Marketing,Occasionnel,1,4,3,3,2,2,3,3,E_1909,4,Non,21 %,Haut revenu,8.387995252944556,Employé intermédiaire
1911,42,M,13348,Marié(e),Consulting,Directeur Technique,1,18,13,7,1,3,6,3,Transformation Digitale,Occasionnel,1,7,3,3,3,1,2,4,E_1911,3,Non,13 %,Revenu exceptionnel,9.499196754655733,Employé très expérimenté
1912,31,F,6583,Divorcé(e),Commercial,Cadre Commercial,2,8,5,2,1,2,10,2,Transformation Digitale,Occasionnel,1,4,3,3,2,4,4,3,E_1912,3,Oui,11 %,Très haut revenu,8.792397742356906,Employé intermédiaire
1915,34,F,8103,Marié(e),Commercial,Cadre Commercial,3,9,4,2,0,3,3,1,Transformation Digitale,Occasionnel,0,1,4,2,2,4,3,2,E_1915,3,Oui,12 %,Ultra haut revenu,9.000113045928519,Employé intermédiaire
1916,31,F,3978,Divorcé(e),Consulting,Consultant,8,4,2,2,1,0,4,3,Transformation Digitale,Occasionnel,2,2,1,4,1,3,2,2,E_1916,3,Non,12 %,Haut revenu,8.288785810426928,Employé junior
1918,26,M,2544,Marié(e),Consulting,Consultant,0,8,7,7,1,3,6,3,Autre,Frequent,1,7,3,4,1,4,1,3,E_1918,3,Non,18 %,Bon revenu moyen,7.841885928984623,Employé expérimenté
1922,45,M,5399,Célibataire,Consulting,Manager,4,12,4,2,0,3,1,4,Transformation Digitale,Frequent,0,3,2,3,2,3,3,3,E_1922,3,Non,12 %,Très haut revenu,8.594154232552366,Employé intermédiaire
1924,33,M,5487,Célibataire,Commercial,Cadre Commercial,1,10,10,4,0,2,10,4,Marketing,Occasionnel,0,9,2,3,2,3,2,2,E_1924,3,Non,14 %,Très haut revenu,8.610319169405722,Employé expérimenté
1927,28,M,6834,Marié(e),Commercial,Cadre Commercial,1,7,7,7,1,2,1,2,Infra & Cloud,Frequent,0,7,3,2,2,4,3,3,E_1927,3,Oui,12 %,Très haut revenu,8.82981174915805,Employé expérimenté
1928,29,M,1091,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,3,24,3,Entrepreunariat,Frequent,0,0,3,4,1,1,4,3,E_1928,3,Non,17 %,Très faible revenu,6.9957661563048505,Nouvel employé 
1929,39,F,5736,Marié(e),Commercial,Cadre Commercial,6,10,3,2,1,1,21,4,Infra & Cloud,Aucun,1,2,1,1,2,3,3,3,E_1929,3,Non,19 %,Très haut revenu,8.654691704601872,Employé junior
1931,27,M,2226,Marié(e),Consulting,Assistant de Direction,1,6,5,3,1,3,2,4,Entrepreunariat,Occasionnel,1,2,2,3,1,2,3,2,E_1931,3,Non,11 %,Revenu moyen,7.708410667257367,Employé intermédiaire
1932,34,M,5747,Marié(e),Consulting,Assistant de Direction,1,16,15,10,0,3,22,4,Autre,Frequent,1,11,3,2,2,4,2,3,E_1932,3,Oui,15 %,Très haut revenu,8.656607247198915,Employé très expérimenté
1933,28,F,9854,Célibataire,Commercial,Cadre Commercial,3,6,2,0,0,0,13,2,Marketing,Occasionnel,2,2,4,3,2,3,4,3,E_1933,3,Oui,11 %,Ultra haut revenu,9.19573421958682,Employé junior
1934,47,M,5467,Marié(e),Consulting,Assistant de Direction,8,16,8,7,1,4,14,4,Entrepreunariat,Aucun,1,7,3,3,2,2,3,4,E_1934,3,Non,18 %,Très haut revenu,8.60666819784384,Employé expérimenté
1935,56,F,5380,Marié(e),Commercial,Cadre Commercial,4,6,0,0,1,3,11,5,Marketing,Occasionnel,0,0,4,2,2,1,3,3,E_1935,3,Non,16 %,Très haut revenu,8.59062950948942,Nouvel employé 
1936,39,M,5151,Marié(e),Consulting,Tech Lead,1,10,10,0,1,3,9,2,Transformation Digitale,Occasionnel,1,9,1,3,2,1,4,3,E_1936,4,Non,25 %,Très haut revenu,8.54714026778419,Employé expérimenté
1937,38,F,2133,Divorcé(e),Consulting,Assistant de Direction,1,20,5,11,1,3,8,3,Transformation Digitale,Frequent,0,7,4,2,2,2,3,3,E_1937,3,Oui,16 %,Revenu moyen,7.665753431861699,Employé senior
1938,58,F,17875,Marié(e),Commercial,Senior Manager,4,10,1,0,1,2,21,3,Infra & Cloud,Occasionnel,0,0,4,3,4,4,3,2,E_1938,3,Oui,13 %,Revenu exceptionnel,9.791214310053341,Nouvel employé 
1939,32,F,2432,Célibataire,Consulting,Assistant de Direction,3,8,4,1,0,2,5,2,Infra & Cloud,Frequent,0,3,1,4,1,3,1,3,E_1939,3,Oui,14 %,Revenu moyen,7.796880342783522,Employé intermédiaire
1940,38,M,4771,Divorcé(e),Consulting,Assistant de Direction,2,10,5,2,2,0,9,2,Infra & Cloud,Occasionnel,0,3,2,3,1,4,4,4,E_1940,3,Non,19 %,Haut revenu,8.470520783217808,Employé intermédiaire
1943,42,M,5087,Divorcé(e),Commercial,Cadre Commercial,3,14,0,0,2,4,12,4,Marketing,Occasionnel,0,0,2,3,2,4,3,3,E_1943,3,Oui,12 %,Très haut revenu,8.534640105019959,Nouvel employé 
1944,27,F,2863,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,0,2,22,3,Ressources Humaines,Frequent,0,0,1,2,1,2,1,3,E_1944,3,Non,12 %,Bon revenu moyen,7.9599745280805365,Nouvel employé 
1945,35,M,5561,Marié(e),Commercial,Cadre Commercial,0,6,5,3,1,2,18,4,Transformation Digitale,Occasionnel,0,4,2,3,2,1,4,1,E_1945,3,Non,16 %,Très haut revenu,8.62371303479391,Employé intermédiaire
1947,28,M,2144,Célibataire,Consulting,Assistant de Direction,1,5,5,3,0,3,16,3,Transformation Digitale,Aucun,1,4,3,3,1,3,3,2,E_1947,3,Non,14 %,Revenu moyen,7.6708948313621175,Employé intermédiaire
1948,31,M,3065,Divorcé(e),Consulting,Assistant de Direction,1,4,4,2,1,3,3,2,Transformation Digitale,Aucun,2,3,3,3,1,1,4,4,E_1948,3,Oui,13 %,Bon revenu moyen,8.028129059431759,Employé intermédiaire
1949,36,M,2810,Marié(e),Consulting,Consultant,1,5,5,4,0,3,9,4,Infra & Cloud,Aucun,0,2,1,4,1,2,2,3,E_1949,4,Non,22 %,Bon revenu moyen,7.941295570906532,Employé intermédiaire
1950,34,M,9888,Célibataire,Commercial,Cadre Commercial,1,14,14,8,0,3,1,3,Marketing,Occasionnel,2,1,1,3,3,4,1,2,E_1950,4,Non,21 %,Ultra haut revenu,9.19917830726999,Employé très expérimenté
1951,34,M,8628,Divorcé(e),Commercial,Cadre Commercial,1,9,8,7,1,2,13,4,Transformation Digitale,Occasionnel,1,1,4,3,3,3,3,2,E_1951,3,Non,18 %,Ultra haut revenu,9.062883902508307,Employé expérimenté
1952,26,M,2867,Célibataire,Consulting,Consultant,0,8,7,7,0,6,1,3,Transformation Digitale,Occasionnel,1,6,3,3,1,1,4,2,E_1952,3,Non,13 %,Bon revenu moyen,7.961370201719511,Employé expérimenté
1954,29,M,5373,Marié(e),Consulting,Manager,0,6,5,3,1,5,1,3,Infra & Cloud,Occasionnel,0,2,1,3,2,1,1,2,E_1954,3,Non,12 %,Très haut revenu,8.589327789175437,Employé intermédiaire
1955,32,F,6667,Divorcé(e),Consulting,Manager,5,9,5,1,1,6,15,4,Transformation Digitale,Aucun,1,2,3,3,2,4,2,3,E_1955,3,Non,18 %,Très haut revenu,8.805075243870684,Employé intermédiaire
1956,31,M,5003,Marié(e),Consulting,Assistant de Direction,1,10,10,8,0,6,1,3,Infra & Cloud,Frequent,1,7,4,1,2,1,2,3,E_1956,4,Non,21 %,Très haut revenu,8.517992871586802,Employé expérimenté
1960,28,M,2367,Divorcé(e),Consulting,Consultant,5,6,4,1,1,2,17,3,Entrepreunariat,Occasionnel,0,3,3,2,1,4,1,2,E_1960,3,Non,12 %,Revenu moyen,7.769800996003896,Employé intermédiaire
1961,38,M,2858,Célibataire,Commercial,Représentant Commercial,4,20,1,0,0,3,1,3,Infra & Cloud,Occasionnel,0,0,1,2,1,1,1,2,E_1961,3,Non,14 %,Bon revenu moyen,7.958227192322312,Nouvel employé 
1962,35,F,5204,Marié(e),Commercial,Cadre Commercial,1,10,10,8,0,2,7,4,Infra & Cloud,Occasionnel,0,9,3,3,2,4,4,3,E_1962,3,Oui,11 %,Très haut revenu,8.557374981049069,Employé expérimenté
1965,27,M,4105,Célibataire,Commercial,Cadre Commercial,1,7,7,7,0,5,9,3,Marketing,Occasionnel,0,7,4,3,2,4,1,3,E_1965,3,Non,14 %,Haut revenu,8.32020459757888,Employé expérimenté
1966,32,M,9679,Célibataire,Consulting,Tech Lead,8,8,1,0,0,1,5,4,Infra & Cloud,Occasionnel,0,0,4,2,2,4,2,3,E_1966,4,Non,24 %,Ultra haut revenu,9.177817180270623,Nouvel employé 
1967,31,M,5617,Marié(e),Commercial,Cadre Commercial,1,10,10,7,0,4,26,4,Marketing,Frequent,0,8,1,3,2,4,3,3,E_1967,3,Oui,11 %,Très haut revenu,8.633731007664188,Employé expérimenté
1968,53,M,10448,Célibataire,Commercial,Cadre Commercial,6,15,2,2,0,2,24,4,Infra & Cloud,Occasionnel,2,2,1,3,3,1,2,2,E_1968,3,Oui,13 %,Ultra haut revenu,9.254261559034111,Employé junior
1969,54,F,2897,Marié(e),Consulting,Assistant de Direction,3,9,4,3,2,6,9,2,Infra & Cloud,Occasionnel,2,3,1,3,2,3,3,2,E_1969,3,Non,11 %,Bon revenu moyen,7.971776122880628,Employé intermédiaire
1970,33,M,5968,Divorcé(e),Consulting,Manager,1,9,9,7,3,2,7,2,Infra & Cloud,Frequent,2,8,4,3,2,3,3,3,E_1970,4,Non,20 %,Très haut revenu,8.69433468816865,Employé expérimenté
1971,43,M,7510,Marié(e),Consulting,Manager,1,10,10,9,1,1,11,3,Infra & Cloud,Occasionnel,0,9,1,3,3,3,2,3,E_1971,3,Non,17 %,Très haut revenu,8.924123891686012,Employé expérimenté
1972,38,M,2991,Marié(e),Ressources Humaines,Ressources Humaines,0,7,6,2,1,2,1,4,Autre,Frequent,1,2,4,3,1,2,2,3,E_1972,3,Oui,11 %,Bon revenu moyen,8.003697339094368,Employé intermédiaire
1973,55,M,19636,Marié(e),Ressources Humaines,Senior Manager,4,10,10,9,1,0,26,4,Ressources Humaines,Occasionnel,1,4,3,4,5,2,1,3,E_1973,3,Oui,18 %,Revenu exceptionnel,9.885170820750231,Employé expérimenté
1974,31,F,1129,Divorcé(e),Consulting,Consultant,1,1,1,0,3,4,2,1,Transformation Digitale,Occasionnel,0,0,4,1,1,4,3,3,E_1974,3,Oui,11 %,Très faible revenu,7.029972911706386,Nouvel employé 
1975,39,M,13341,Célibataire,Commercial,Cadre Commercial,0,21,5,8,0,3,15,4,Marketing,Occasionnel,1,10,2,3,4,1,1,3,E_1975,3,Non,12 %,Revenu exceptionnel,9.498672233269462,Employé senior
1976,42,M,4332,Célibataire,Consulting,Assistant de Direction,1,20,5,9,0,2,23,2,Infra & Cloud,Aucun,3,7,4,2,2,3,4,3,E_1976,3,Non,12 %,Haut revenu,8.374015421739909,Employé senior
1979,31,F,11031,Marié(e),Consulting,Directeur Technique,4,13,11,7,1,2,10,3,Transformation Digitale,Aucun,4,8,3,3,3,3,3,4,E_1979,4,Non,20 %,Ultra haut revenu,9.308555419473137,Employé très expérimenté
1980,54,F,4440,Célibataire,Consulting,Tech Lead,6,9,5,2,0,3,10,3,Transformation Digitale,Occasionnel,1,4,3,3,2,1,4,3,E_1980,3,Oui,19 %,Haut revenu,8.398634855292102,Employé intermédiaire
1981,24,M,4617,Célibataire,Consulting,Manager,1,4,4,3,0,2,1,2,Infra & Cloud,Occasionnel,1,2,2,2,2,3,2,2,E_1981,3,Non,12 %,Haut revenu,8.43771698991444,Employé intermédiaire
1982,23,M,2647,Célibataire,Consulting,Consultant,1,5,5,2,0,6,12,2,Autre,Occasionnel,1,4,4,3,1,4,3,4,E_1982,3,Non,13 %,Bon revenu moyen,7.881559917056899,Employé intermédiaire
1985,40,F,6323,Marié(e),Consulting,Consultant,1,10,10,9,1,2,11,3,Entrepreunariat,Frequent,1,4,4,3,2,3,1,4,E_1985,3,Non,11 %,Très haut revenu,8.752107198329362,Employé expérimenté
1986,40,F,5677,Marié(e),Commercial,Cadre Commercial,3,15,11,8,1,4,2,2,Marketing,Occasionnel,1,10,2,3,2,2,3,3,E_1986,3,Non,14 %,Très haut revenu,8.644354337032917,Employé très expérimenté
1987,25,F,2187,Marié(e),Ressources Humaines,Ressources Humaines,4,6,2,0,0,3,2,3,Ressources Humaines,Occasionnel,1,2,3,3,1,2,3,3,E_1987,3,Non,14 %,Revenu moyen,7.690743163541872,Employé junior
1989,30,M,3748,Marié(e),Consulting,Consultant,1,12,12,8,0,6,1,2,Transformation Digitale,Occasionnel,1,7,4,3,1,2,3,2,E_1989,3,Non,13 %,Haut revenu,8.229244416735913,Employé très expérimenté
1992,25,M,3977,Divorcé(e),Consulting,Consultant,6,7,2,2,1,2,2,1,Autre,Occasionnel,0,2,4,3,1,3,3,2,E_1992,3,Oui,19 %,Haut revenu,8.288534459413917,Employé junior
1994,33,M,2008,Divorcé(e),Consulting,Consultant,1,1,1,1,3,2,1,2,Transformation Digitale,Aucun,0,0,2,2,1,3,3,2,E_1994,3,Non,12 %,Revenu moyen,7.605392364814935,Nouvel employé 
