id_employee,age,revenu_mensuel,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,revenu_log,augmentation_salaire_precedent(%),frequence_deplacement_encoded,classification_revenu_encoded,anciennete_cat_encoded,genre_F,genre_M,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,poste_Assistant de Direction,poste_Cadre Commercial,poste_Consultant,poste_Directeur Technique,poste_Manager,poste_Représentant Commercial,poste_Ressources Humaines,poste_Senior Manager,poste_Tech Lead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_Infra & Cloud,domaine_etude_Marketing,domaine_etude_Ressources Humaines,domaine_etude_Transformation Digitale,heure_supplementaires_Non,heure_supplementaires_Oui
1768,42,2766,Consultant,8,7,5,3,3,6,12,3,0,4,2,3,1,2,2,2,4,7.925518979786926,22,1,4,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1770,55,19038,Directeur Technique,8,10,1,0,3,2,2,3,0,0,3,2,5,1,2,3,3,9.854244785957677,12,1,8,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1771,33,3055,Assistant de Direction,5,11,9,8,2,2,4,3,1,7,4,3,2,2,4,2,3,8.024862150286411,15,0,4,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1772,41,2289,Consultant,1,5,5,3,2,2,9,4,0,4,3,3,1,1,2,3,4,7.736307096548285,20,1,3,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1774,34,4001,Cadre Commercial,1,15,15,14,1,3,10,3,0,7,4,3,2,3,3,3,3,8.294549515143679,14,0,5,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1778,43,3539,Ressources Humaines,0,10,9,7,0,5,2,3,1,8,2,3,1,4,2,3,3,8.17188200612782,13,1,5,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1779,34,6029,Cadre Commercial,5,6,2,2,0,3,3,2,2,2,4,1,2,4,1,3,3,8.704502289721232,12,1,6,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1780,21,2679,Représentant Commercial,1,1,1,0,0,3,7,1,1,0,2,3,1,2,2,3,3,7.893572073504902,13,1,4,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1782,38,3702,Consultant,1,5,5,4,1,3,6,2,0,4,4,2,1,3,2,3,3,8.216898580913613,11,1,5,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1783,22,2398,Consultant,1,1,1,0,0,6,8,1,0,0,3,3,1,1,3,3,3,7.782807262839695,17,1,3,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1784,31,5468,Cadre Commercial,1,13,12,7,2,3,29,4,1,7,1,2,2,4,1,3,3,8.606851063346772,14,1,6,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1786,51,13116,Senior Manager,2,15,2,2,0,2,3,3,2,2,1,3,3,3,4,3,3,9.481664377815145,11,1,8,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1787,37,4189,Cadre Commercial,1,5,5,2,2,2,9,2,0,3,2,2,2,2,1,3,3,8.340456012916183,14,1,5,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1790,36,8321,Manager,7,15,12,8,1,1,10,3,1,7,4,3,3,1,4,3,3,9.026657889542886,13,1,7,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1792,44,2342,Assistant de Direction,1,6,5,3,3,2,1,2,2,3,3,3,1,2,3,2,3,7.759187438507795,12,2,3,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1794,37,4071,Ressources Humaines,2,19,10,0,0,4,8,2,4,7,3,3,2,2,3,2,3,8.311889558230359,13,1,5,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1797,35,5813,Cadre Commercial,1,10,10,7,0,2,27,3,1,7,3,3,2,4,4,3,3,8.668024081118821,18,1,6,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1798,33,3143,Assistant de Direction,6,14,10,8,1,1,8,4,1,6,4,4,1,1,2,3,3,8.053251153549096,19,1,4,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1799,28,2044,Assistant de Direction,1,5,5,3,1,6,1,3,0,3,3,3,1,4,3,4,3,7.623153068476902,11,1,3,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1800,39,13464,Directeur Technique,7,9,4,3,0,3,10,1,2,2,3,3,3,3,3,3,4,9.5078490052457,21,1,8,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1801,46,7991,Cadre Commercial,8,6,2,2,0,3,26,2,2,2,2,2,2,2,3,3,3,8.98619632032839,15,0,6,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1802,40,3377,Consultant,4,7,4,3,1,5,2,2,0,2,3,3,1,1,4,2,3,8.125039097367745,17,1,4,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1803,42,5538,Manager,5,10,0,0,2,2,13,3,0,0,2,4,2,1,3,2,3,8.619569258033104,18,1,6,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1804,35,5762,Tech Lead,2,15,7,7,1,6,2,2,1,7,2,3,2,4,3,3,3,8.659213451436667,14,0,6,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1805,38,2592,Ressources Humaines,5,13,11,10,3,3,2,3,3,8,1,3,1,2,4,3,3,7.860570785538664,13,0,4,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1807,34,5346,Consultant,4,11,7,1,1,3,9,4,0,7,4,3,2,1,3,2,3,8.584290934948731,17,2,6,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1809,37,4213,Tech Lead,1,10,10,3,0,4,10,4,0,8,4,3,2,1,2,1,3,8.346167594364134,15,1,5,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1812,39,4127,Cadre Commercial,2,7,2,1,1,6,20,3,2,2,3,3,2,4,4,3,3,8.325548307161398,18,2,5,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1813,43,2438,Assistant de Direction,4,7,3,2,0,2,9,3,1,2,1,3,1,3,3,2,3,7.79934339821592,13,0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1814,41,6870,Manager,3,11,3,2,0,3,5,3,1,2,2,4,2,2,1,1,3,8.835064935031076,12,1,6,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1815,41,10447,Cadre Commercial,0,21,5,14,1,3,4,1,1,5,3,3,3,3,4,4,3,9.254165851516213,13,1,7,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1816,30,9667,Tech Lead,1,9,7,7,0,3,10,3,0,2,1,3,3,3,2,3,3,9.176576741823373,14,1,7,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1818,26,2148,Ressources Humaines,0,6,5,1,0,3,20,2,1,4,4,3,1,2,3,3,3,7.67275789664251,11,1,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1821,46,8926,Manager,4,13,9,7,1,2,21,2,3,7,4,3,2,2,4,4,4,9.096835671179361,22,1,7,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1822,40,6513,Manager,4,12,5,3,1,3,1,3,0,3,3,3,2,4,4,3,3,8.781708985836179,17,1,6,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1823,34,6799,Cadre Commercial,1,10,10,8,2,5,8,2,4,8,2,4,2,3,3,3,4,8.824677891164198,21,1,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1826,35,2705,Consultant,0,6,5,4,1,2,23,4,0,3,2,1,1,3,2,4,3,7.903226808730733,16,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1829,40,4448,Manager,2,15,7,4,1,3,12,3,1,7,2,3,2,1,2,3,3,8.400434630806041,12,1,5,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1830,54,6854,Assistant de Direction,4,14,7,1,1,2,7,4,1,7,4,3,2,4,2,2,3,8.832733591996416,15,1,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1833,31,9637,Cadre Commercial,2,9,3,2,2,3,7,4,2,2,1,3,3,1,4,3,3,9.173468897200278,14,2,7,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1834,28,3591,Assistant de Direction,1,3,3,2,1,3,1,3,1,2,3,3,1,1,3,3,4,8.18646442942209,25,1,5,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1835,38,5405,Représentant Commercial,2,20,4,2,2,4,2,4,0,3,2,1,2,4,1,2,4,8.595264726836392,20,1,6,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1836,26,4684,Cadre Commercial,1,5,5,3,0,4,10,3,1,2,3,3,2,4,1,3,3,8.452121194672523,13,1,5,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1837,58,15787,Directeur Technique,2,21,2,2,0,3,15,4,2,2,1,3,4,3,2,3,3,9.667005436782738,14,2,8,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1839,18,1514,Assistant de Direction,1,0,0,0,0,4,14,3,0,0,2,3,1,3,3,1,3,7.323170717943469,16,0,2,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1842,31,2956,Ressources Humaines,0,2,1,0,0,4,18,5,0,0,4,4,1,1,3,3,3,7.9919305198524775,17,1,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1844,29,2335,Ressources Humaines,4,4,2,2,3,3,13,3,2,0,1,2,1,1,4,3,3,7.756195343948118,15,1,3,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1845,45,5154,Cadre Commercial,4,10,8,7,2,3,2,4,1,7,3,3,2,3,2,4,4,8.54772239645106,22,0,6,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1847,36,6962,Assistant de Direction,4,15,1,0,1,2,2,4,0,0,4,3,2,2,4,3,4,8.848365694942547,22,1,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1849,43,5675,Cadre Commercial,1,7,7,7,1,5,2,4,1,7,1,3,2,4,3,3,4,8.644002038279933,20,2,6,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1850,27,2379,Consultant,0,6,5,4,0,3,5,2,0,2,4,3,1,4,3,2,3,7.77485576666552,14,2,3,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1852,29,3812,Consultant,1,11,11,8,0,3,20,1,3,10,4,3,1,4,2,4,3,8.246171559857563,13,2,5,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1853,32,4648,Cadre Commercial,8,4,0,0,0,2,10,4,0,0,4,3,2,4,3,4,3,8.444407421690585,13,2,5,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1854,42,2936,Assistant de Direction,3,10,6,3,2,1,10,4,3,3,3,3,1,3,2,2,4,7.98514393119862,22,0,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1856,47,2105,Consultant,4,7,2,2,0,2,9,4,2,0,2,3,1,3,3,3,3,7.652545692693921,12,1,3,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1857,46,8578,Tech Lead,3,12,9,8,1,4,2,2,4,7,4,3,3,4,3,2,3,9.057072635572965,14,1,7,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1858,28,2706,Ressources Humaines,1,3,3,2,1,2,1,2,2,2,3,3,1,4,2,3,3,7.903596289614301,15,0,4,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1859,29,6384,Manager,8,11,7,0,2,3,29,1,1,6,4,1,2,3,4,3,3,8.76170676846664,17,1,6,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1860,42,3968,Consultant,4,8,0,0,0,3,8,3,0,0,4,3,1,3,4,3,3,8.286269452783065,13,1,5,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1862,32,9907,Cadre Commercial,7,7,2,2,0,3,2,4,2,2,3,2,2,2,3,2,3,9.20109779060925,12,1,7,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1864,27,3540,Représentant Commercial,1,9,9,8,1,5,23,1,1,8,2,2,2,3,4,3,4,8.172164452111904,21,1,5,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1865,29,2804,Ressources Humaines,1,1,1,0,0,3,6,1,0,0,4,2,1,2,4,3,3,7.9391588179567965,11,1,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1867,48,19665,Directeur Technique,4,10,5,10,0,3,10,3,1,9,4,2,5,2,4,3,3,9.886646535340102,12,1,8,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1868,29,2439,Assistant de Direction,1,1,1,0,0,3,24,2,1,0,4,2,1,4,2,2,4,7.799753318287247,24,2,3,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1869,46,7314,Cadre Commercial,5,14,8,7,3,2,10,3,0,7,3,3,3,2,3,3,4,8.897682313454224,21,1,6,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1870,27,4774,Assistant de Direction,0,8,7,6,1,2,15,3,1,3,4,2,1,1,4,2,3,8.471149252914831,19,2,5,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1871,39,3902,Assistant de Direction,8,7,2,2,3,2,19,4,2,2,4,3,2,4,2,3,3,8.269500767180615,14,1,5,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1873,55,2662,Assistant de Direction,8,19,5,2,1,2,2,4,0,4,2,2,1,4,2,4,4,7.887208585813932,20,1,4,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1875,28,2856,Représentant Commercial,1,1,1,0,1,3,3,3,0,0,2,3,1,2,4,3,3,7.957527402230773,19,1,4,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1876,30,1081,Représentant Commercial,1,1,1,0,0,3,9,3,0,0,2,3,1,4,3,2,3,6.9865664594064265,13,1,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1878,22,2472,Assistant de Direction,1,1,1,0,0,2,7,1,0,0,4,3,1,2,1,3,4,7.813187267521416,23,1,3,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1880,36,5673,Cadre Commercial,1,10,10,9,1,4,10,4,1,7,2,2,2,3,1,3,3,8.643649615368796,13,1,6,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1881,31,4197,Consultant,1,10,10,8,1,2,20,3,0,2,2,3,2,3,1,3,3,8.342363500380579,11,1,5,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1882,34,9713,Cadre Commercial,2,9,5,3,3,3,4,3,1,0,3,3,3,4,4,3,3,9.18132342290569,13,1,7,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1883,29,2062,Consultant,3,11,3,2,0,2,7,3,1,2,4,3,1,1,2,3,3,7.631916513071252,14,1,3,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1885,37,4284,Assistant de Direction,5,16,5,3,1,2,7,4,0,4,4,3,2,1,3,3,4,8.36287583103188,22,1,5,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1886,35,4788,Tech Lead,0,4,3,2,0,2,16,2,0,2,4,2,2,2,4,3,3,8.47407690034261,11,1,5,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1888,45,5906,Tech Lead,0,10,9,8,2,2,25,2,3,8,2,2,2,4,4,2,3,8.683893367307235,13,1,6,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1890,36,3886,Ressources Humaines,1,10,10,1,0,2,2,1,0,8,2,2,2,4,4,2,4,8.265392930852224,21,2,5,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1892,40,16823,Senior Manager,2,21,5,7,1,3,1,4,1,3,1,3,4,1,1,3,3,9.730561717382535,11,1,8,5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1893,26,2933,Assistant de Direction,1,1,1,0,1,3,1,2,1,0,2,2,1,3,3,2,3,7.984121958702927,13,1,4,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
